YYYY_LOCAL,MM_LOCAL,DD_LOCAL,NEAR_CMMTY,PROVINCE,FUJITA,START_LAT_N,START_LON_W,END_LAT_N,END_LON_W,LENGTH_M,WIDTH_MAX_M,HUMAN_FATAL,HUMAN_INJ,DMG_THOUS
1989,8,2,Near Mulhurst,AB,1,53.05,-113.9815,53.05,-113.9815,,,0,0,0
1989,8,16,Clear Lake - Wasagaming,MB,0,50.66,-99.97,50.66,-99.97,,,0,0,0
1989,8,16,Langruth,MB,2,50.38,-98.67,50.38,-98.67,,,0,0,0
1989,8,16,St. Laurent,MB,1,50.41,-97.93,50.41,-97.93,,,0,0,0
1989,8,16,Rosser,MB,1,49.98,-97.45,49.98,-97.45,,,0,0,0
1989,8,16,Tolstoi ,MB,0,49.07,-96.75,49.07,-96.75,,,0,0,0
1989,8,16,Beaverlodge,AB,0,55.1475,-119.4885,55.1475,-119.4885,,,0,0,0
1989,8,11,Souris,MB,1,49.62,-100.256,49.62,-100.256,,,0,0,0
1989,8,16,Ashern,MB,0,51.18,-98.34,51.18,-98.34,,,0,0,0
1989,8,13,Mayerthorpe,AB,1,53.95,-115.1315,53.95,-115.1315,,,0,0,0
1989,8,15,Mount Pleasant,ON,0,43.07,-80.31,43.07,-80.31,,,0,0,0
1989,8,15,Green Court,AB,2,54.0185,-115.2315,54.0185,-115.2315,30000,,0,0,0
1989,8,16,15 km N of Fahler,AB,0,55.869,-117.2,55.869,-117.2,,,0,0,0
1989,8,16,Mayerthorpe,AB,0,53.989,-115.179,53.989,-115.179,,,0,0,0
1989,8,16,Morinville,AB,1,53.8,-113.65,53.8,-113.65,,,0,0,0
1989,8,16,Edson #1,AB,2,53.556,-116.4315,53.556,-116.4315,,,0,0,0
1989,8,16,Edson #2,AB,0,53.5815,-116.4315,53.5815,-116.4315,,,0,0,0
1989,8,17,Willingdon to Mundare,AB,0,53.72,-112.23,53.72,-112.23,,,0,0,0
1989,8,17,Fleming,SK,1,50.07,-101.52,50.07,-101.52,,,0,0,0
1989,8,29,Warminster,ON,0,44.633,-79.546,44.623,-79.508,3000,20,0,0,0
1989,10,15,Collingwood,ON,0,44.48,-80.21,44.48,-80.21,,,0,0,0
1989,11,2,Mont St-Hilaire,QC,2,45.565,-73.1913,45.565,-73.1913,,,0,0,0
1990,5,12,Maryfield,SK,2,49.83,-101.53,49.83,-101.53,,,0,0,0
1990,5,16,Bezanson,AB,0,55.17,-118.36,55.17,-118.36,,,0,0,0
1990,5,17,Kushog Lake,ON,0,45.06,-78.78,45.06,-78.78,,,0,0,0
1990,5,22,Smoky Lake,AB,1,54.071,-112.4685,54.071,-112.4685,,,0,0,0
1990,5,27,Brooks,AB,0,50.558,-111.8485,50.558,-111.8485,,,0,0,0
1990,6,1,Galahad,AB,0,52.52,-111.93,52.52,-111.93,,,0,0,0
1990,6,10,Near Olds,AB,0,51.78,-114.1,51.78,-114.1,,,0,0,0
1990,6,12,Fisher Branch,MB,0,51.05,-97.58,51.05,-97.58,,,0,0,0
1990,6,16,Delburne,AB,0,52.15,-113.15,52.15,-113.15,,,0,0,0
1990,6,16,Huxley,AB,0,51.93,-113.28,51.93,-113.28,,,0,0,0
1990,6,17,MacGregor,MB,0,49.96,-98.78,49.96,-98.78,,,0,0,0
1990,6,17,Long Plain Reserve,MB,0,49.846,-98.476,49.846,-98.476,,,0,0,0
1990,6,17,Carman,MB,0,49.49,-98,49.49,-98,,,0,0,0
1990,6,17,Trout Creek,ON,0,45.99,-79.38,45.99,-79.38,370,140,0,0,0
1990,6,19,15 km SW of Wynyard,SK,0,51.7,-104.34,51.7,-104.34,,,0,0,0
1990,6,19,Green Ridge,MB,0,49.182,-97.013,49.182,-97.013,,,0,0,0
1990,6,26,Smeaton,SK,1,53.458,-104.8,53.458,-104.8,,,0,0,0
1990,6,27,15 km SW of Saskatoon,SK,0,52.1,-106.77,52.1,-106.77,,,0,0,0
1990,6,27,Grasswood,SK,1,51.983,-106.583,51.983,-106.583,,,0,0,0
1990,6,27,Bradwell,SK,0,51.95,-106.233,51.95,-106.233,,,0,0,0
1990,6,16,16 km E of Assiniboia,SK,1,49.63,-105.79,49.63,-105.79,,,0,0,0
1990,6,28,16 km N of Kerrobert,SK,1,52.028,-109.208,52.028,-109.208,,,0,0,0
1990,6,28,Plenty,SK,0,51.71,-108.627,51.71,-108.627,,,0,0,0
1990,6,29,Mink Creek ,MB,1,51.42,-100.48,51.42,-100.48,,,0,0,0
1990,6,30,25 km W of Prince George,BC,0,53.9167,-123.1333,53.9167,-123.1333,,,0,0,0
1990,6,30,Mandaumin,ON,0,42.94,-82.23,42.94,-82.23,,,0,0,0
1990,6,30,Perdue,SK,0,52.07,-107.55,52.07,-107.55,,200,0,0,0
1990,6,30,Dinsmore,SK,1,51.33,-107.43,51.33,-107.43,,,0,0,0
1990,6,30,Limerick,SK,0,49.65,-106.27,49.65,-106.27,,,0,0,0
1990,6,30,Ituna,SK,0,51.17,-103.5,51.17,-103.5,,,0,0,0
1990,6,30,Wynyard,SK,0,51.73,-104.24,51.73,-104.24,,,0,0,0
1990,7,16,Churchbridge,SK,1,50.9,-101.9,50.9,-101.9,,,0,0,0
1990,7,2,Steinbach,MB,0,49.53,-96.68,49.53,-96.68,,,0,0,0
1990,7,2,Lake Alma,SK,1,49.15,-104.2,49.15,-104.2,,,0,0,0
1990,7,5,Soda Creek,BC,2,52.35,-122.3,52.35,-122.3,,,0,0,0
1990,7,6,100 Mile House,BC,0,51.65,-121.2667,51.65,-121.2667,,,0,0,0
1990,7,6,Crossfield,AB,0,51.43,-114.03,51.43,-114.03,,,0,0,0
1990,7,6,Delia,AB,0,51.67,-112.44,51.67,-112.44,,,0,0,0
1990,7,6,25 km S of Youngstown,AB,0,51.32,-111.22,51.32,-111.22,,,0,2,0
1990,7,7,11 km N of Ridgeville,MB,0,49.15,-97.01,49.15,-97.01,,,0,0,0
1990,7,7,Frontier,SK,0,49.21,-108.57,49.201,-108.57,1120,,0,0,0
1990,7,10,20 km E of Eyebrow,SK,0,50.864,-105.932,50.864,-105.932,,,0,0,0
1990,7,10,Balgonie,SK,0,50.483,-104.267,50.483,-104.267,,,0,0,0
1990,7,16,DeBolt,AB,0,55.22,-118.02,55.22,-118.02,,,0,0,10
1990,7,16,Stettler,AB,0,52.32,-112.72,52.32,-112.72,,,0,0,0
1990,7,16,Dilke,SK,0,50.87,-105.25,50.87,-105.25,,,0,0,0
1990,7,16,Zehner,SK,0,50.54,-104.46,50.54,-104.46,,,0,0,0
1990,7,17,Near Kabaigon,ON,1,48.66,-90.29,48.66,-90.29,,,0,0,0
1990,7,18,Rannoch,ON,0,43.25,-81.19,43.25,-81.19,,,0,0,0
1990,7,25,Near Shoal Lake,MB,1,50.43,-100.58,50.43,-100.58,,,0,0,0
1990,7,26,Chamberlain,SK,1,50.778,-105.568,50.778,-105.568,,,0,0,0
1990,7,26,Arlington Beach,SK,1,51.24,-105.19,51.24,-105.19,,,0,0,0
1990,7,26,13 km W of Chamberlain,SK,0,50.831,-105.791,50.831,-105.791,,,0,0,0
1990,7,26,12 km E of Midale,SK,1,49.4,-103.26,49.4,-103.26,,,0,0,0
1990,7,26,Roblin,MB,0,51.22,-101.35,51.22,-101.35,,,0,0,0
1990,7,30,Tilbury,ON,0,42.23,-82.45,42.23,-82.45,70,,0,0,0
1990,8,1,High River,AB,0,50.58,-113.87,50.58,-113.87,,,0,0,0
1990,8,2,Langruth,MB,0,50.38,-98.67,50.38,-98.67,,,0,0,0
1990,8,2,19 km N of Regina,SK,1,50.59,-104.61,50.59,-104.61,,,0,0,0
1990,8,16,Carbon,AB,0,51.48,-113.06,51.48,-113.06,,,0,0,0
1990,8,12,Norwich Township,ON,2,42.99,-80.6,42.99,-80.6,,,1,2,0
1990,8,13,Rocanville,SK,0,50.38,-101.7,50.38,-101.7,,,0,0,0
1990,8,13,Tachie,BC,2,54.6167,-124.7,54.6167,-124.7,,,0,0,0
1990,8,22,Forrest,MB,1,49.97,-99.96,49.97,-99.96,,,0,0,0
1990,8,26,Edberg,AB,0,52.8385,-112.699,52.8385,-112.699,,,0,0,0
1990,8,27,Near Berens River,MB,0,52.36,-97.03,52.36,-97.03,,,0,0,0
1990,8,28,Komoka,ON,2,42.95,-81.43,42.95,-81.43,,,0,0,0
1990,8,28,Frome to Port Stanley,ON,3,42.77,-81.31,42.66,-81.21,13000,,0,5,20000
1990,8,28,Newtonville,ON,1,43.9928,-78.5182,43.9838,-78.4967,2000,,0,0,500
1990,9,1,Langbank,SK,0,50.05,-102.3,50.05,-102.3,,,0,0,0
1990,9,6,McGregor,ON,0,42.14,-82.96,42.14,-82.96,,,0,0,0
1990,9,14,Aylmer,ON,1,42.77,-81,42.77,-81,,,0,0,0
1991,3,10,Pitt Meadows ,BC,0,49.2419,-122.6719,49.2419,-122.6719,,,0,0,3.5
1991,4,5,Lac la Hache,BC,1,51.8167,-121.4667,51.8167,-121.4667,,,0,0,16
1991,5,12,Maryfield,SK,0,49.835,-101.415,49.835,-101.415,,,0,0,0
1991,5,16,Near Red Jacket,SK,1,50.2,-101.78,50.2,-101.78,,,0,0,0
1991,5,21,Oungre,SK,2,49.15,-103.8,49.15,-103.8,,,0,0,0
1991,5,28,Whitecourt,AB,0,54.15,-115.672,54.15,-115.672,,,0,0,0
1991,5,28,16 km W of Neidpath,SK,0,50.22,-107.498,50.22,-107.498,,,0,0,0
1991,5,28,13 km W of Moose Jaw,SK,0,50.405,-105.636,50.405,-105.636,,,0,0,0
1991,5,28,Mortlach,SK,0,50.384,-106.053,50.384,-106.053,,,0,0,0
1991,5,28,Tuxford,SK,0,50.567,-105.655,50.567,-105.655,,,0,0,0
1991,5,28,Chamberlain,SK,0,50.85,-105.69,50.85,-105.69,,,0,0,0
1991,5,28,Herbert,SK,0,50.454,-107.221,50.454,-107.221,,,0,0,0
1991,5,28,11 km SW of Caronport,SK,0,50.367,-105.875,50.367,-105.875,,,0,0,0
1991,5,28,Riverhurst,SK,0,50.9,-106.87,50.9,-106.87,,,0,0,0
1991,5,28,Duval,SK,0,51.15,-105.14,51.15,-105.14,,,0,0,0
1991,5,28,13 km SW of Bulyea,SK,0,50.91,-104.96,50.91,-104.96,,,0,0,0
1991,5,29,Hayter,AB,0,52.33,-110.03,52.33,-110.03,,,0,0,0
1991,5,30,Darlingford,MB,0,49.19,-98.39,49.19,-98.39,,,0,0,0
1991,5,31,Albuna,ON,0,42.1231,-82.6436,42.1357,-82.6265,2000,,0,0,0
1991,6,3,Dundurn,SK,0,51.77,-106.43,51.77,-106.43,,,0,0,0
1991,6,7,16 km N of Lipton,SK,2,51.01,-103.84,51.01,-103.84,,,0,0,0
1991,6,8,Churchill,MB,0,58.79,-94.25,58.79,-94.25,,,0,0,0
1991,6,16,16 km SW of Mankota,SK,1,49.3,-107.217,49.3,-107.217,,,0,0,0
1991,6,16,Near Regina,SK,0,50.331,-104.846,50.358,-104.761,7220,,0,0,0
1991,6,11,Assiniboia,SK,0,49.62,-105.99,49.62,-105.99,,,0,0,0
1991,6,11,Lumsden #1,SK,0,50.641,-104.922,50.641,-104.922,,,0,0,0
1991,6,11,23 km N of Bengough,SK,1,49.56,-105.14,49.56,-105.14,,,0,0,0
1991,6,11,Lumsden #2,SK,0,50.643,-104.925,50.643,-104.925,,,0,0,0
1991,6,12,St-Barnabé,QC,1,46.3954,-72.8794,46.3954,-72.8794,,,0,0,0
1991,6,16,Pilot Mound,MB,2,49.2,-98.89,49.2,-98.89,,,0,0,0
1991,6,16,Piney,MB,0,49.08,-95.98,49.08,-95.98,,,0,0,0
1991,6,15,Sebringville,ON,0,43.4,-81.05,43.4,-81.05,,,0,0,0
1991,6,17,Landis,SK,0,52.21,-108.45,52.21,-108.45,,,0,0,0
1991,6,17,11 km E of Scott,SK,0,52.364,-108.763,52.364,-108.763,,,0,0,0
1991,6,17,Wilkie,SK,0,52.363,-108.67,52.363,-108.67,,,0,0,0
1991,6,17,Grandora,SK,0,52.12,-106.98,52.12,-106.98,,,0,0,0
1991,6,21,Leduc,AB,1,53.1975,-113.602,53.1975,-113.602,,,0,0,0
1991,6,16,Cardston,AB,0,49.2,-113.3,49.2,-113.3,,,0,0,0
1991,6,25,Regina,SK,0,50.55,-104.78,50.55,-104.78,,,0,0,0
1991,6,16,CFB Suffield #1,AB,0,50.27,-111.19,50.27,-111.19,,,0,0,0
1991,6,16,CFB Suffield #2,AB,0,50.306,-110.943,50.306,-110.943,,,0,0,0
1991,6,16,19 km NE of Wabowden,MB,1,55.03,-98.41,55.03,-98.41,,,0,0,0
1991,6,16,Hazelridge,MB,2,49.91,-96.74,49.91,-96.74,,,0,0,0
1991,6,16,Ste. Anne,MB,1,49.67,-96.64,49.67,-96.64,,,0,0,0
1991,6,16,La Broquerie,MB,0,49.528,-96.492,49.528,-96.492,,,0,0,0
1991,6,25,Dryden,ON,0,49.7795,-92.7932,49.7795,-92.7932,,,0,0,0
1991,6,25,Lorette,MB,0,49.75,-96.92,49.75,-96.92,,,0,0,0
1991,6,30,Mitsue,AB,0,55.2815,-114.631,55.2815,-114.631,,,0,0,0
1991,6,16,Regina,SK,0,50.38,-104.561,50.38,-104.561,,,0,0,0
1991,7,2,Cluculz Lake,BC,2,53.8833,-123.5667,53.8833,-123.5667,,,0,0,0
1991,7,3,15 km N of Eckville,AB,0,52.45,-114.38,52.45,-114.38,,,0,0,0
1991,7,3,Underwood,ON,0,44.31,-81.48,44.31,-81.48,,,0,0,0
1991,7,4,Vanguard,SK,0,49.92,-107.29,49.92,-107.29,,,0,0,0
1991,7,4,Minton,SK,0,49.17,-104.58,49.17,-104.58,,,0,0,0
1991,7,5,Caledon,ON,0,43.86,-79.85,43.86,-79.85,1500,,0,0,0
1991,7,5,Rolling Hills,AB,0,50.22,-111.77,50.22,-111.77,,,0,0,0
1991,7,6,Near Creelman,SK,2,49.82,-103.3,49.82,-103.3,,,0,0,0
1991,7,6,Moose Jaw,SK,0,50.4,-105.54,50.4,-105.54,,,0,0,0
1991,7,6,Avonlea,SK,0,50.02,-105.07,50.02,-105.07,,,0,0,0
1991,7,6,16 km W of Briercrest,SK,0,50.17,-105.46,50.17,-105.46,,,0,0,0
1991,7,6,Oak Lake Beach,MB,0,49.68,-100.71,49.68,-100.71,,,0,0,0
1991,7,9,Wollaston Lake,SK,0,58.11,-103.15,58.11,-103.15,,,0,0,0
1991,7,10,Eston,SK,0,51.15,-108.75,51.15,-108.75,,,0,0,0
1991,7,10,Near Fox Valley,SK,0,50.47,-109.48,50.47,-109.48,,,0,0,0
1991,7,14,Boyle,AB,0,54.587,-112.796,54.587,-112.796,,,0,0,0
1991,7,16,Grand Falls,NL,1,48.93,-55.67,48.93,-55.67,,,0,0,0
1991,7,16,Eriksdale,MB,1,50.86,-98.1,50.86,-98.1,,,0,0,0
1991,7,21,Russell,MB,0,50.85,-101.29,50.85,-101.29,,,0,0,0
1991,7,26,16 km SE of Provost,AB,0,52.22,-110.17,52.22,-110.17,,,0,0,0
1991,7,28,Edmonton,AB,0,53.588,-113.376,53.588,-113.376,,,0,0,0
1991,7,29,17 km E of Bluffton,AB,0,52.76,-114.54,52.76,-114.54,,,0,0,0
1991,8,1,Edmonton,AB,0,53.55,-113.4685,53.55,-113.4685,,,0,0,0
1991,8,2,Wynyard,SK,0,51.77,-104.27,51.77,-104.27,,,0,0,0
1991,8,2,Kandahar,SK,0,51.77,-104.42,51.77,-104.42,,,0,0,0
1991,8,16,Edson,AB,0,53.58,-116.43,53.58,-116.43,,,0,0,0
1991,8,9,Calais,AB,0,55.048,-117.5315,55.048,-117.5315,120,30,0,0,0
1991,8,10,Near Guy,AB,0,55.4285,-117.2815,55.4285,-117.2815,,,0,0,0
1991,8,11,Whiteshell Prov. Park,MB,0,50.13,-95.82,50.13,-95.82,,,0,0,0
1991,8,13,Writing-on-Stone Prov. Park,AB,0,49.1,-111.62,49.1,-111.62,,,0,0,0
1991,8,15,Sudbury,ON,0,46.62,-80.73,46.62,-80.73,,,0,0,0
1991,8,19,Woodslee,ON,1,42.21,-82.71,42.21,-82.71,,,0,0,30
1991,8,22,32 km NE of Hudson Bay,SK,0,53.03,-101.99,53.03,-101.99,,,0,0,0
1991,8,16,Brunkild ,MB,1,49.55,-97.64,49.55,-97.64,,,0,0,0
1991,8,26,Louvicourt,QC,1,48.0537,-77.3694,48.0537,-77.3694,,,0,0,0
1991,8,16,South Beach,MB,0,49.88,-95.53,49.88,-95.53,,,0,0,0
1991,8,27,Lac Némiscachingue,QC,2,47.3889,-74.5288,47.3889,-74.5288,,,0,0,0
1991,8,27,Parc de la Mastigouche,QC,2,46.5941,-73.0767,46.5941,-73.0767,,,0,0,0
1991,8,27,Maskinongé,QC,3,46.2266,-73.0166,46.2266,-73.0166,1500,150,0,15,17000
1991,8,27,Pierreville,QC,3,46.0709,-72.8119,46.0709,-72.8119,,,0,0,0
1991,8,27,Grande Prairie,AB,0,55.1215,-118.741,55.1215,-118.741,,,0,0,0
1991,8,28,Toutes Aides,MB,0,51.47,-99.53,51.47,-99.53,,,0,0,0
1991,8,16,Saltcoats,SK,0,51.03,-102.17,51.03,-102.17,,,0,0,0
1991,8,16,Near Oak Brae,MB,2,51.45,-99.87,51.45,-99.87,,,0,0,0
1991,9,9,Radisson,SK,0,52.47,-107.4,52.47,-107.4,,,0,0,0
1992,5,2,Tavistock,ON,1,43.325,-80.89,43.319,-80.823,5000,10,0,0,0
1992,5,17,Chichester,QC,0,45.9222,-77.1072,45.9222,-77.1072,,,0,0,0
1992,5,17,Hagersville,ON,0,42.96,-80.05,42.96,-80.05,,,0,0,0
1992,5,17,Carleton Place,ON,1,45.14,-76.14,45.14,-76.14,,,0,0,0
1992,6,3,St Pierre-Jolys,MB,1,49.49,-96.98,49.49,-96.98,,10,0,0,0
1992,6,9,Prince George,BC,0,53.9167,-122.75,53.9167,-122.75,,,0,0,0
1992,6,12,Fredericton,NB,0,45.97,-66.65,45.97,-66.65,,,0,0,0
1992,6,17,Petrolia,ON,1,42.9,-82.16,42.9,-82.16,,,0,0,0
1992,6,22,Delta Beach,MB,0,50.16,-98.35,50.16,-98.35,,,0,0,0
1992,6,22,Westbourne,MB,2,50.16,-98.67,50.16,-98.67,,100,0,0,0
1992,6,22,St. Claude,MB,0,49.66,-98.34,49.66,-98.34,,100,0,0,0
1992,6,22,Morden  to Walhalla (ND),MB,1,49.2,-98.04,48.91,-97.9,31000,600,0,0,0
1992,6,16,Morris,MB,0,49.36,-97.36,49.36,-97.36,,,0,0,0
1992,6,24,Kelwood #1,MB,0,50.634,-99.43,50.605,-99.429,2780,,0,0,0
1992,6,24,13 km SSE of Kelwood (#2),MB,0,50.516,-99.413,50.474,-99.395,5220,,0,0,0
1992,6,24,Glenella to Plumas,MB,0,50.524,-99.156,50.468,-99.132,6110,,0,0,0
1992,6,24,Winnipeg,MB,0,49.88,-97.14,49.88,-97.14,,,0,0,0
1992,6,24,Morden,MB,0,49.24,-98.11,49.24,-98.11,,,0,0,0
1992,6,24,Roseisle,MB,0,49.49,-98.29,49.49,-98.29,9600,100,0,0,0
1992,6,24,Miami,MB,0,49.37,-98.24,49.37,-98.24,,,0,0,0
1992,6,28,Alexis Creek,BC,1,52.1333,-123.35,52.1333,-123.35,,,0,0,0
1992,7,16,Assiniboia,SK,0,49.63,-105.98,49.63,-105.98,,,0,0,0
1992,7,6,Yorkton,SK,1,51.22,-102.47,51.22,-102.47,,,0,0,0
1992,7,6,E of Cabri,SK,0,50.619,-108.443,50.619,-108.443,,,0,0,0
1992,7,13,Cupar,SK,0,50.934,-104.223,50.934,-104.223,,,0,0,0
1992,7,14,Grandview,MB,0,51.22,-101.02,51.22,-101.02,,,0,0,0
1992,7,14,Inglis,MB,0,50.98,-101.32,50.98,-101.32,,,0,0,0
1992,7,14,SW Amaranth,MB,0,50.59,-98.74,50.59,-98.74,,,0,0,0
1992,7,14,La Rivière,MB,0,49.289,-98.739,49.289,-98.739,,,0,0,0
1992,7,22,Valleyview,AB,0,54.9975,-117.2815,54.9975,-117.2815,,,0,0,0
1992,7,24,Riverhurst,SK,0,50.87,-106.98,50.87,-106.98,,,0,0,0
1992,7,26,Marysburg,SK,0,52.32,-105.08,52.32,-105.08,,,0,0,0
1992,7,26,Burr,SK,2,52.05,-105.13,52.05,-105.13,,,0,0,0
1992,8,2,Ste-Élizabeth,QC,2,46.0954,-73.3508,46.0954,-73.3508,,,0,0,0
1992,8,5,Ensign,AB,0,50.454,-113.35,50.454,-113.35,,,0,0,0
1992,8,5,Lomond,AB,0,50.334,-112.723,50.334,-112.723,,,0,0,0
1992,8,5,11 km NW of Enchant,AB,1,50.254,-112.507,50.254,-112.507,,,0,0,0
1992,8,16,Stand Off,AB,0,49.47,-113.32,49.47,-113.32,,,0,0,0
1992,8,16,Vulcan,AB,0,50.454,-113.25,50.454,-113.25,,,0,0,0
1992,8,16,Carmangay,AB,0,50.137,-113.051,50.137,-113.051,,,0,0,0
1992,8,16,Enchant,AB,1,50.17,-112.42,50.17,-112.42,,,0,0,0
1992,8,6,Athabasca,AB,0,54.671,-113.2815,54.671,-113.2815,,,0,0,0
1992,8,8,Chatham-Kent,ON,1,42.41,-82.17,42.41,-82.17,10000,,0,0,0
1992,8,8,Markham,ON,1,43.87,-79.28,43.88,-79.24,4000,300,0,0,0
1992,8,8,11 km N of Deloraine,MB,1,49.31,-100.49,49.31,-100.49,,,0,0,0
1992,8,10,Elora,ON,1,43.7,-80.5,43.7,-80.5,,,0,0,0
1992,8,10,Tottenham,ON,0,44.05,-79.79,44.05,-79.79,,,0,0,0
1992,8,17,Fort Assiniboine,AB,1,54.3315,-114.7685,54.3315,-114.7685,,,0,0,0
1992,8,17,Morinville,AB,0,53.8,-113.65,53.8,-113.65,,,0,0,0
1992,8,16,Lesser Slave Lake,AB,0,55.46,-115.13,55.46,-115.13,,,0,0,0
1992,8,28,Madison,SK,0,51.22,-109.02,51.22,-109.02,,,0,0,0
1992,8,30,Iroquois Falls,ON,0,48.74,-80.79,48.74,-80.79,,,0,0,0
1992,9,16,Wabamun Lake,AB,0,53.55,-114.58,53.55,-114.58,,,0,0,0
1992,9,8,Mount Brydges,ON,0,42.9,-81.48,42.9,-81.48,,,0,0,0
1993,6,4,Duff,SK,0,50.876,-103.068,50.876,-103.068,,,0,0,0
1993,6,8,Mildred Lake,AB,0,57.05,-111.5815,57.05,-111.5815,,,0,0,0
1993,6,12,Brookdale,MB,1,50.039,-99.633,50.039,-99.633,,,0,0,0
1993,6,16,Birtle,MB,0,50.424,-101.039,50.424,-101.039,,,0,0,0
1993,6,12,Fisher Branch,MB,0,51.082,-97.652,51.082,-97.652,500,10,0,0,0
1993,6,12,Alexander,MB,0,49.828,-100.287,49.828,-100.287,,,0,0,0
1993,6,20,Whalen Corners,ON,2,43.246,-81.387,43.264,-81.348,3700,50,0,0,50
1993,6,21,Dickson,AB,0,52.03,-114.36,52.03,-114.36,,,0,0,0
1993,6,16,Outlook,SK,0,51.504,-107.046,51.504,-107.046,,,0,0,0
1993,6,21,D'Arcy,SK,1,51.47,-108.53,51.47,-108.53,,,0,0,20
1993,6,21,Daysland,AB,0,52.87,-112.25,52.87,-112.25,,,0,0,0
1993,6,22,Rivercourse,AB,0,53.0185,-110.05,53.0185,-110.05,,,0,0,0
1993,6,22,Dropmore,MB,1,51.038,-101.437,51.038,-101.437,,,0,0,0
1993,6,22,Gladstone #1,MB,0,50.241,-98.951,50.241,-98.951,,,0,0,0
1993,6,22,Gladstone #2,MB,0,50.224,-98.93,50.224,-98.93,,,0,0,0
1993,6,27,12 km E of Olds,AB,0,51.78,-113.94,51.78,-113.94,,,0,0,0
1993,6,30,Chain Lakes Prov. Park,AB,0,50.2,-114.22,50.2,-114.22,,,0,0,0
1993,7,3,St-Léonard,QC,0,45.5866,-73.5973,45.5866,-73.5973,,,0,0,0
1993,7,9,Lac-du-Fils,QC,1,46.6231,-78.128,46.6231,-78.128,,,0,0,0
1993,7,9,Cache Bay,ON,1,46.3745,-79.984,46.3965,-79.792,15000,50,0,0,0
1993,7,10,McGivney,NB,1,46.37,-66.57,46.37,-66.57,,,0,0,0
1993,7,15,Gull Lake,AB,0,52.46,-113.94,52.46,-113.94,,,0,0,0
1993,7,15,Dundurn,SK,0,51.82,-106.5,51.82,-106.5,,,0,0,0
1993,7,15,Bradwell,SK,0,51.95,-106.23,51.95,-106.23,,,0,0,0
1993,7,16,17 km SW of Aetna,AB,0,49,-113.38,49,-113.38,,,0,0,0
1993,7,18,Carievale,SK,0,49.17,-101.63,49.17,-101.63,,,0,0,0
1993,7,18,Brunkild,MB,0,49.562,-97.574,49.562,-97.574,,,0,0,0
1993,7,16,Nopiming Prov. Park,MB,0,50.876,-95.388,50.876,-95.388,,,0,0,0
1993,7,20,St-Mathieu,QC,0,45.3282,-73.5248,45.3282,-73.5248,,,0,0,0
1993,7,20,14 km NE of Evansburg,AB,0,53.7015,-114.9,53.7015,-114.9,,,0,0,0
1993,7,22,Wilcox,SK,0,50.1,-104.73,50.1,-104.73,,,0,0,0
1993,7,24,Medicine Hat,AB,0,50.05,-110.67,50.05,-110.67,,,0,0,0
1993,7,26,Ralph,SK,0,49.539,-103.666,49.539,-103.666,,,0,0,0
1993,7,28,Baptiste Lake,AB,0,54.75,-113.555,54.75,-113.555,,,0,0,0
1993,7,16,Dodsland,SK,0,51.787,-108.83,51.787,-108.83,,,0,0,0
1993,7,29,Falun,AB,0,52.95,-113.8315,52.95,-113.8315,,,0,0,0
1993,7,29,Holden,AB,2,53.235,-112.23,53.3474,-112.049,17000,250,0,2,0
1993,7,30,Eatonia,SK,1,51.22,-109.38,51.22,-109.38,,,0,0,0
1993,7,29,35 km NE of Lac La Biche,AB,0,55.0385,-111.6985,55.0385,-111.6985,,,0,0,0
1993,8,1,Sault Ste. Marie,ON,0,46.574,-84.4465,46.574,-84.4465,,,0,0,0
1993,8,1,Viking,AB,0,53.142,-111.7095,53.142,-111.7095,,,0,0,0
1993,8,2,Lévis,QC,0,46.8029,-71.1761,46.8029,-71.1761,,,0,0,0
1993,8,7,Olds,AB,0,51.78,-114.02,51.78,-114.02,,,0,0,0
1993,8,9,Two Hills,AB,0,53.7705,-111.821,53.7705,-111.821,,,0,0,0
1993,8,11,Siglunes,MB,0,50.905,-98.727,50.905,-98.727,,,0,0,0
1993,8,11,Crane River,MB,1,51.531,-99.279,51.531,-99.279,,800,0,0,0
1993,8,14,Tupperville,ON,0,42.59,-82.269,42.59,-82.269,,,0,0,0
1993,8,15,Tilbury,ON,0,42.2545,-82.425,42.239,-82.455,7000,,0,0,0
1993,8,21,Holden,AB,0,53.2315,-112.2315,53.2315,-112.2315,,,0,0,0
1993,8,21,20 km SW of Frontier,SK,0,49.1,-108.76,49.1,-108.76,,,0,0,0
1993,8,31,Wotton,QC,1,45.7378,-71.8071,45.7378,-71.8071,,,0,0,0
1993,9,3,St-Césaire,QC,1,45.4104,-73.0022,45.4104,-73.0022,,,0,0,0
1993,9,3,Braeside,ON,0,45.4655,-76.406,45.4655,-76.406,,,0,0,0
1993,9,9,Bonnie Lake,ON,1,45.147,-79.265,45.147,-79.265,,,0,0,0
1994,4,4,Franktown,ON,1,45.0313,-76.073,45.0313,-76.073,,,0,0,200
1994,4,27,St-Janvier,QC,1,45.7047,-73.9284,45.7047,-73.9284,,,0,0,0
1994,5,5,Cynthia,AB,0,53.3715,-115.4185,53.3715,-115.4185,,,0,0,0
1994,5,12,Saskatoon,SK,0,52.19,-106.52,52.19,-106.52,,,0,0,0
1994,5,22,St-Augustin,QC,0,51.2272,-58.6478,51.2272,-58.6478,,,0,0,0
1994,5,31,Lac-à-la-Tortue,QC,2,46.6121,-72.6313,46.6121,-72.6313,,,0,0,0
